"ID","question","Correct","E1","E2","C1","group","study"
48240,"Reykjavik",5399,"6000","6200",2,265,"2b"
51695,"Reykjavik",5399,"7500","7000",2,265,"2b"
50439,"Reykjavik",5399,"6000","6500",5,265,"2b"
49256,"Reykjavik",5399,"5000","6000",2,266,"2b"
44219,"Reykjavik",5399,"6000","6000",2,266,"2b"
44143,"Reykjavik",5399,"6500","6500",2,266,"2b"
47657,"Reykjavik",5399,"5000","6000",2,266,"2b"
37532,"Reykjavik",5399,"4500","3600",3,267,"2b"
47939,"Reykjavik",5399,"3800","3750",3,267,"2b"
45953,"Reykjavik",5399,"3000","3400",1,267,"2b"
49211,"Reykjavik",5399,"7000","4100",1,267,"2b"
44632,"Reykjavik",5399,"4000","4300",2,268,"2b"
36716,"Reykjavik",5399,"6,000","4,000",1,268,"2b"
43150,"Reykjavik",5399,"4000","4000",1,268,"2b"
49191,"Reykjavik",5399,"2000","5000",1,268,"2b"
50785,"Reykjavik",5399,"5000","7000",1,269,"2b"
46496,"Reykjavik",5399,"6000","7000",2,269,"2b"
44672,"Reykjavik",5399,"7000","7500",4,269,"2b"
51357,"Reykjavik",5399,"7500","6500",1,270,"2b"
42539,"Reykjavik",5399,"3000","5000",1,270,"2b"
46249,"Reykjavik",5399,"8000","8000",1,270,"2b"
46599,"Reykjavik",5399,"800","8500",1,270,"2b"
49200,"Reykjavik",5399,"7000","7000",1,271,"2b"
50957,"Reykjavik",5399,"7000","7000",2,271,"2b"
51836,"Reykjavik",5399,"2000","7000",1,271,"2b"
47026,"Reykjavik",5399,"6000","7000",6,271,"2b"
37544,"Reykjavik",5399,"5000","8500",6,272,"2b"
44692,"Reykjavik",5399,"8500","8500",2,272,"2b"
51370,"Reykjavik",5399,"8500","8550",5,272,"2b"
51114,"Reykjavik",5399,"4500","8500",1,272,"2b"
43977,"Reykjavik",5399,"7500","7000",3,273,"2b"
51790,"Reykjavik",5399,"5000","6000",5,273,"2b"
46617,"Reykjavik",5399,"5000","9000",1,273,"2b"
48706,"Reykjavik",5399,"4000","3500",1,274,"2b"
48717,"Reykjavik",5399,"5000","3500",2,274,"2b"
49973,"Reykjavik",5399,"4500","3333",1,274,"2b"
48960,"Reykjavik",5399,"3000","3000",4,274,"2b"
51817,"Reykjavik",5399,"3000","9000",2,275,"2b"
43286,"Reykjavik",5399,"5,000","9,000",1,275,"2b"
50594,"Reykjavik",5399,"9800","9500",2,275,"2b"
49322,"Reykjavik",5399,"2,500","9,000",1,275,"2b"
45820,"Reykjavik",5399,"8200","4000",2,276,"2b"
45207,"Reykjavik",5399,"2500","4300",1,276,"2b"
51595,"Reykjavik",5399,"2500","4000",1,276,"2b"
51061,"Reykjavik",5399,"2000","1800",1,277,"2b"
51559,"Reykjavik",5399,"3000","10",2,277,"2b"
49542,"Reykjavik",5399,"400","400",1,277,"2b"
51316,"Reykjavik",5399,"500","70",1,277,"2b"
43084,"Reykjavik",5399,"2000","100",1,277,"2b"
51673,"Reykjavik",5399,"4500","4300",5,278,"2b"
50037,"Reykjavik",5399,"800","4300",3,278,"2b"
50651,"Reykjavik",5399,"5000","4000",3,278,"2b"
46800,"Reykjavik",5399,"3000","4000",1,278,"2b"
25902,"Reykjavik",5399,"3000","6500",1,279,"2b"
47531,"Reykjavik",5399,"3500","6400",3,279,"2b"
41405,"Reykjavik",5399,"4000","6000",4,279,"2b"
49337,"Reykjavik",5399,"7500","7000",6,279,"2b"
51854,"Reykjavik",5399,"1500","4000",1,280,"2b"
51680,"Reykjavik",5399,"1000","4000",5,280,"2b"
43535,"Reykjavik",5399,"3300","4000",2,280,"2b"
37448,"Reykjavik",5399,"5000","5000",4,280,"2b"
42815,"Reykjavik",5399,"1000","6300",1,281,"2b"
47591,"Reykjavik",5399,"3600","5770",2,281,"2b"
43109,"Reykjavik",5399,"4650","7350",3,281,"2b"
50032,"Reykjavik",5399,"1200","6000",2,281,"2b"
47570,"Reykjavik",5399,"10000","7500",5,282,"2b"
51840,"Reykjavik",5399,"1000","5000",2,282,"2b"
47117,"Reykjavik",5399,"4000","6000",6,282,"2b"
46689,"Reykjavik",5399,"5000","7500",1,282,"2b"
51826,"Reykjavik",5399,"600","3000",1,283,"2b"
48134,"Reykjavik",5399,"5000","2000",1,283,"2b"
46170,"Reykjavik",5399,"1500","2000",2,283,"2b"
51154,"Reykjavik",5399,"2500","6000",2,284,"2b"
51845,"Reykjavik",5399,"750","6000",1,284,"2b"
45833,"Reykjavik",5399,"6000","6000",2,284,"2b"
48560,"Reykjavik",5399,"1000","6000",1,284,"2b"
45091,"Reykjavik",5399,"4000","6000",1,285,"2b"
50997,"Reykjavik",5399,"9000","9000",5,285,"2b"
51851,"Reykjavik",5399,"7800","8750",1,285,"2b"
48921,"Reykjavik",5399,"5000","8000",2,285,"2b"
51857,"Reykjavik",5399,"4000","3500",1,286,"2b"
47717,"Reykjavik",5399,"5000","3700",1,286,"2b"
51062,"Reykjavik",5399,"3000","3500",1,286,"2b"
49252,"Reykjavik",5399,"3500","3500",5,286,"2b"
50182,"Reykjavik",5399,"7000","7200",6,287,"2b"
50091,"Reykjavik",5399,"6000","6000",4,287,"2b"
47314,"Reykjavik",5399,"3800","7500",5,287,"2b"
46351,"Reykjavik",5399,"5,000","7500",1,287,"2b"
51828,"Cairo",8960,"8000","8500",3,241,"2b"
51052,"Cairo",8960,"9000","8500",3,241,"2b"
51814,"Cairo",8960,"6000","8500",3,241,"2b"
45709,"Cairo",8960,"6000","7000",3,241,"2b"
49421,"Cairo",8960,"7000","7150",5,242,"2b"
50996,"Cairo",8960,"6500","6525",5,242,"2b"
51832,"Cairo",8960,"8000","7240",4,242,"2b"
51694,"Cairo",8960,"5,000","6,250",2,243,"2b"
45810,"Cairo",8960,"6250","6250",3,243,"2b"
48015,"Cairo",8960,"7250","6250",4,243,"2b"
51235,"Cairo",8960,"7800","8200",5,244,"2b"
40710,"Cairo",8960,"9300","8300",2,244,"2b"
43255,"Cairo",8960,"9000","9000",3,244,"2b"
47453,"Cairo",8960,"9000","9000",5,244,"2b"
42915,"Cairo",8960,"8000","10000",2,245,"2b"
48697,"Cairo",8960,"8000","10000",4,245,"2b"
44253,"Cairo",8960,"10000","9750",2,245,"2b"
49231,"Cairo",8960,"10000","10000",2,246,"2b"
46618,"Cairo",8960,"5300","5720",1,246,"2b"
44272,"Cairo",8960,"1200","2000",2,246,"2b"
45908,"Cairo",8960,"2450","6890",1,247,"2b"
46076,"Cairo",8960,"6500","6500",1,247,"2b"
50455,"Cairo",8960,"10000","10,000",1,247,"2b"
44452,"Cairo",8960,"8500","8500",1,247,"2b"
47865,"Cairo",8960,"7500","9450",2,248,"2b"
40451,"Cairo",8960,"8000","9560",2,248,"2b"
49261,"Cairo",8960,"9000","9025",5,248,"2b"
46304,"Cairo",8960,"9500","9500",2,248,"2b"
49585,"Cairo",8960,"8000","9000",2,248,"2b"
51669,"Cairo",8960,"10000","10000",4,249,"2b"
49266,"Cairo",8960,"9000","9000",4,249,"2b"
48549,"Cairo",8960,"7320","9700",2,249,"2b"
34605,"Cairo",8960,"5000","10000",4,249,"2b"
51815,"Cairo",8960,"8750","9000",3,250,"2b"
44090,"Cairo",8960,"8000","9000",4,250,"2b"
48845,"Cairo",8960,"9000","9000",1,250,"2b"
43749,"Cairo",8960,"6000","8900",5,250,"2b"
51617,"Cairo",8960,"9200","9200",3,251,"2b"
50754,"Cairo",8960,"9000","9200",6,251,"2b"
45177,"Cairo",8960,"3500","9200",4,251,"2b"
51161,"Cairo",8960,"9987","9967",2,251,"2b"
50503,"Cairo",8960,"8000","8000",3,252,"2b"
51677,"Cairo",8960,"5500","6980",2,252,"2b"
48952,"Cairo",8960,"7000","7400",5,252,"2b"
51507,"Cairo",8960,"8500","8200",4,252,"2b"
51707,"Cairo",8960,"9000","10000",6,253,"2b"
48911,"Cairo",8960,"10000","10000",2,253,"2b"
741,"Cairo",8960,"6,500","10,000",5,253,"2b"
51347,"Cairo",8960,"10000","10000",4,253,"2b"
51706,"Cairo",8960,"8300","8869",1,254,"2b"
27963,"Cairo",8960,"8961","8670",1,254,"2b"
49595,"Cairo",8960,"8500","8500",3,254,"2b"
38156,"Cairo",8960,"8000","8500",3,254,"2b"
49736,"Cairo",8960,"9000","8500",1,254,"2b"
44545,"Cairo",8960,"9000","9500",3,255,"2b"
50195,"Cairo",8960,"10000","9500",5,255,"2b"
29067,"Cairo",8960,"9500","9550",5,255,"2b"
42963,"Cairo",8960,"10000","10000",4,255,"2b"
44379,"Cairo",8960,"9000","9000",2,256,"2b"
46239,"Cairo",8960,"10000","8000",1,256,"2b"
45783,"Cairo",8960,"4000","9000",1,256,"2b"
50457,"Cairo",8960,"5500","7450",2,257,"2b"
41758,"Cairo",8960,"8000","7600",1,257,"2b"
37438,"Cairo",8960,"2500","8500",4,257,"2b"
48773,"Cairo",8960,"7934","7954",5,257,"2b"
47333,"Cairo",8960,"9850","8500",5,258,"2b"
47520,"Cairo",8960,"8,000","8373",2,258,"2b"
51803,"Cairo",8960,"8000","9000",1,258,"2b"
44611,"Cairo",8960,"8500","8500",2,259,"2b"
49112,"Cairo",8960,"9000","8500",1,259,"2b"
45584,"Cairo",8960,"6500","8000",2,259,"2b"
39718,"Cairo",8960,"8500","7000",6,260,"2b"
50367,"Cairo",8960,"2100","6500",4,260,"2b"
51060,"Cairo",8960,"7800","7225",2,261,"2b"
50931,"Cairo",8960,"8000","7000",4,261,"2b"
50393,"Cairo",8960,"9000","8500",2,261,"2b"
43327,"Cairo",8960,"5000","7000",2,261,"2b"
51544,"Cairo",8960,"6000","6500",1,261,"2b"
45466,"Cairo",8960,"9000","10000",4,262,"2b"
45596,"Cairo",8960,"10000","9500",3,262,"2b"
31277,"Cairo",8960,"7,000","10,000",4,262,"2b"
51279,"Cairo",8960,"7000","9000",5,262,"2b"
50708,"Cairo",8960,"7849","7457",2,263,"2b"
48432,"Cairo",8960,"8100","8150",4,263,"2b"
41322,"Cairo",8960,"8200","8200",2,263,"2b"
50825,"Cairo",8960,"6537","6523",7,263,"2b"
51640,"Cairo",8960,"10000","9500",2,264,"2b"
51635,"Cairo",8960,"9000","9000",4,264,"2b"
51797,"Cairo",8960,"5000","5000",6,264,"2b"
51794,"Cairo",8960,"5000","8000",1,264,"2b"
48240,"Cairo",8960,"4000","7300",3,265,"2b"
51695,"Cairo",8960,"3000","7500",2,265,"2b"
50439,"Cairo",8960,"7500","7700",5,265,"2b"
49256,"Cairo",8960,"7000","8000",4,266,"2b"
44219,"Cairo",8960,"8500","8500",5,266,"2b"
44143,"Cairo",8960,"8000","8000",2,266,"2b"
47657,"Cairo",8960,"4000","8000",4,266,"2b"
37532,"Cairo",8960,"7000","8000",3,267,"2b"
47939,"Cairo",8960,"8500","7100",3,267,"2b"
45953,"Cairo",8960,"3000","6500",2,267,"2b"
49211,"Cairo",8960,"8800","8643",2,267,"2b"
44632,"Cairo",8960,"8000","8300",2,268,"2b"
36716,"Cairo",8960,"5,000","8,000",1,268,"2b"
43150,"Cairo",8960,"5000","8000",1,268,"2b"
49191,"Cairo",8960,"8000","8000",2,268,"2b"
50785,"Cairo",8960,"7000","9000",4,269,"2b"
46496,"Cairo",8960,"10000","9500",3,269,"2b"
44672,"Cairo",8960,"9000","9000",3,269,"2b"
51357,"Cairo",8960,"1000","8750",1,270,"2b"
42539,"Cairo",8960,"10000","10000",2,270,"2b"
46249,"Cairo",8960,"9500","9500",2,270,"2b"
46599,"Cairo",8960,"6500","7254",1,270,"2b"
49200,"Cairo",8960,"5500","8000",1,271,"2b"
50957,"Cairo",8960,"9000","8000",2,271,"2b"
51836,"Cairo",8960,"8500","8000",5,271,"2b"
47026,"Cairo",8960,"8000","8000",5,271,"2b"
37544,"Cairo",8960,"10000","9500",7,272,"2b"
44692,"Cairo",8960,"9000","9750",2,272,"2b"
51370,"Cairo",8960,"6750","9500",6,272,"2b"
51114,"Cairo",8960,"6000","10000",1,272,"2b"
43977,"Cairo",8960,"9000","9000",3,273,"2b"
51790,"Cairo",8960,"8000","9000",6,273,"2b"
46617,"Cairo",8960,"9000","9000",1,273,"2b"
48706,"Cairo",8960,"5000","7500",3,274,"2b"
48717,"Cairo",8960,"7000","8000",3,274,"2b"
49973,"Cairo",8960,"5252","8225",1,274,"2b"
48960,"Cairo",8960,"8000","8000",5,274,"2b"
51817,"Cairo",8960,"8000","8000",5,275,"2b"
43286,"Cairo",8960,"9,500","9,500",1,275,"2b"
50594,"Cairo",8960,"8000","8000",3,275,"2b"
49322,"Cairo",8960,"4,000","8,000",4,275,"2b"
45820,"Cairo",8960,"6000","7000",2,276,"2b"
45207,"Cairo",8960,"4000","7500",5,276,"2b"
51595,"Cairo",8960,"7000","7000",1,276,"2b"
51061,"Cairo",8960,"5000","8500",1,277,"2b"
51559,"Cairo",8960,"1000","7000",4,277,"2b"
49542,"Cairo",8960,"1000","7000",1,277,"2b"
51316,"Cairo",8960,"8000","9100",2,277,"2b"
43084,"Cairo",8960,"7000","7000",1,277,"2b"
51673,"Cairo",8960,"6500","7000",5,278,"2b"
50037,"Cairo",8960,"6000","7000",2,278,"2b"
50651,"Cairo",8960,"7500","7500",4,278,"2b"
46800,"Cairo",8960,"6000","7000",1,278,"2b"
25902,"Cairo",8960,"2500","9000",2,279,"2b"
47531,"Cairo",8960,"9000","9000",3,279,"2b"
41405,"Cairo",8960,"9000","9000",4,279,"2b"
49337,"Cairo",8960,"9000","9000",5,279,"2b"
51854,"Cairo",8960,"4200","5500",5,280,"2b"
51680,"Cairo",8960,"2800","5500",5,280,"2b"
43535,"Cairo",8960,"6000","6000",3,280,"2b"
37448,"Cairo",8960,"7200","7200",4,280,"2b"
42815,"Cairo",8960,"5500","7851",1,281,"2b"
47591,"Cairo",8960,"6130","6775",2,281,"2b"
43109,"Cairo",8960,"9850","9725",5,281,"2b"
50032,"Cairo",8960,"3500","6277",3,281,"2b"
47570,"Cairo",8960,"2500","8000",5,282,"2b"
51840,"Cairo",8960,"4000","4500",6,282,"2b"
47117,"Cairo",8960,"7500","6500",5,282,"2b"
46689,"Cairo",8960,"5000","7500",2,282,"2b"
51826,"Cairo",8960,"1600","1800",5,283,"2b"
48134,"Cairo",8960,"2000","2000",1,283,"2b"
46170,"Cairo",8960,"3000","2800",4,283,"2b"
51154,"Cairo",8960,"8300","8500",1,284,"2b"
51845,"Cairo",8960,"3450","8500",5,284,"2b"
45833,"Cairo",8960,"9500","8500",5,284,"2b"
48560,"Cairo",8960,"10000","10000",2,284,"2b"
45091,"Cairo",8960,"8500","8500",1,285,"2b"
50997,"Cairo",8960,"5500","7000",6,285,"2b"
51851,"Cairo",8960,"9500","9450",1,285,"2b"
48921,"Cairo",8960,"5000","8000",2,285,"2b"
51857,"Cairo",8960,"3000","6500",1,286,"2b"
47717,"Cairo",8960,"8000","7000",2,286,"2b"
51062,"Cairo",8960,"8000","6500",3,286,"2b"
49252,"Cairo",8960,"6100","6500",5,286,"2b"
50182,"Cairo",8960,"9000","8800",6,287,"2b"
50091,"Cairo",8960,"7000","9000",4,287,"2b"
47314,"Cairo",8960,"5500","8200",4,287,"2b"
46351,"Cairo",8960,"6000","8500",5,287,"2b"
45974,"Adobe",238,"100","50",1,149,"2c"
51633,"Adobe",238,"380","50",2,149,"2c"
31730,"Adobe",238,"26","50",1,149,"2c"
29534,"Adobe",238,"150","50",6,149,"2c"
51437,"Adobe",238,"130","50",1,150,"2c"
46451,"Adobe",238,"130","30",2,150,"2c"
49813,"Adobe",238,"25","65",2,150,"2c"
45143,"Adobe",238,"150","50",2,150,"2c"
51257,"Adobe",238,"84","84",2,151,"2c"
45633,"Adobe",238,"70","84",1,151,"2c"
51525,"Adobe",238,"100","85",1,151,"2c"
51269,"Adobe",238,"150","150",2,151,"2c"
51408,"Adobe",238,"125","140",3,152,"2c"
51271,"Adobe",238,"350","150",1,152,"2c"
14955,"Adobe",238,"100","100",5,153,"2c"
29147,"Adobe",238,"95","95",6,153,"2c"
49302,"Adobe",238,"24","100",4,153,"2c"
1164,"Adobe",238,"150","125",4,153,"2c"
51226,"Adobe",238,"350","75",5,153,"2c"
45041,"Adobe",238,"75","30",3,154,"2c"
33987,"Adobe",238,"13","50",1,154,"2c"
44979,"Adobe",238,"50","50",5,154,"2c"
45196,"Adobe",238,"300","100",4,154,"2c"
44578,"Adobe",238,"35","40",2,155,"2c"
51278,"Adobe",238,"150","80",1,155,"2c"
51122,"Adobe",238,"140","100",1,155,"2c"
43767,"Adobe",238,"80","80",1,155,"2c"
44203,"Adobe",238,"40","40",4,155,"2c"
42983,"Adobe",238,"90","80",5,156,"2c"
30407,"Adobe",238,"25","40",3,156,"2c"
50913,"Adobe",238,"33","40",3,156,"2c"
45893,"Adobe",238,"35","50",2,156,"2c"
50157,"Adobe",238,"28","40",5,156,"2c"
51281,"Adobe",238,"83","40",3,157,"2c"
46132,"Adobe",238,"120","45",1,157,"2c"
51518,"Adobe",238,"40","40",3,157,"2c"
49210,"Adobe",238,"100","50",2,157,"2c"
28908,"Adobe",238,"34","34",3,157,"2c"
49031,"Adobe",238,"100","75",2,158,"2c"
44575,"Adobe",238,"20","70",1,158,"2c"
49089,"Adobe",238,"88","80",2,158,"2c"
38622,"Adobe",238,"70","75",2,158,"2c"
47414,"Adobe",238,"25","75",2,159,"2c"
50310,"Adobe",238,"224","120",3,159,"2c"
51304,"Adobe",238,"150","120",2,159,"2c"
51650,"Adobe",238,"150","120",1,159,"2c"
45766,"Adobe",238,"65","150",2,160,"2c"
46656,"Adobe",238,"40","140",4,160,"2c"
50074,"Adobe",238,"263","140",3,160,"2c"
49165,"Adobe",238,"150","150",3,160,"2c"
51609,"Adobe",238,"50","50",3,161,"2c"
37201,"Adobe",238,"20","50",2,161,"2c"
45750,"Adobe",238,"145","75",1,161,"2c"
45287,"Adobe",238,"124","110",2,161,"2c"
50932,"Adobe",238,"310","75",3,162,"2c"
50007,"Adobe",238,"25","50",1,162,"2c"
45029,"Adobe",238,"150","75",1,162,"2c"
46733,"Adobe",238,"105","75",1,163,"2c"
44885,"Adobe",238,"175","75",3,163,"2c"
47191,"Adobe",238,"89","75",4,163,"2c"
45159,"Adobe",238,"35","35",3,163,"2c"
27235,"Adobe",238,"200","175",1,164,"2c"
51302,"Adobe",238,"75","175",3,164,"2c"
50219,"Adobe",238,"280","180",3,164,"2c"
51634,"Adobe",238,"100","175",2,164,"2c"
16362,"Adobe",238,"250","35",1,165,"2c"
50443,"Adobe",238,"90","30",1,165,"2c"
48253,"Adobe",238,"35","20",4,165,"2c"
48556,"Adobe",238,"25","27",2,165,"2c"
49745,"Adobe",238,"60","246",3,166,"2c"
51589,"Adobe",238,"246","245",4,166,"2c"
40110,"Adobe",238,"500","246",4,166,"2c"
51567,"Adobe",238,"100","35",1,167,"2c"
51501,"Adobe",238,"25","35",3,167,"2c"
51626,"Adobe",238,"30","35",1,167,"2c"
50736,"Adobe",238,"50","38",4,167,"2c"
47344,"Adobe",238,"40","38",1,167,"2c"
50801,"Adobe",238,"140","120",6,168,"2c"
50710,"Adobe",238,"100","130",4,168,"2c"
44353,"Adobe",238,"40","120",1,168,"2c"
48776,"Adobe",238,"135","120",5,168,"2c"
47816,"Adobe",238,"120","120",2,168,"2c"
51580,"Adobe",238,"30","120",2,169,"2c"
51553,"Adobe",238,"99","120",2,169,"2c"
46586,"Adobe",238,"150","120",1,169,"2c"
43264,"Adobe",238,"180","120",3,169,"2c"
51413,"Adobe",238,"120","120",1,169,"2c"
49446,"Adobe",238,"125","130",4,170,"2c"
46514,"Adobe",238,"100","140",5,170,"2c"
593,"Adobe",238,"200","180",2,170,"2c"
50499,"Adobe",238,"500","180",4,170,"2c"
45667,"Adobe",238,"180","180",5,170,"2c"
51449,"Adobe",238,"67","67",4,171,"2c"
48497,"Adobe",238,"80","67",1,171,"2c"
45801,"Adobe",238,"50","67",1,171,"2c"
47082,"Adobe",238,"70","90",3,172,"2c"
44723,"Adobe",238,"170","90",2,172,"2c"
49762,"Adobe",238,"120","55",1,173,"2c"
50235,"Adobe",238,"150","50",2,173,"2c"
51239,"Adobe",238,"50","45",1,173,"2c"
46670,"Adobe",238,"40","40",5,173,"2c"
46408,"Adobe",238,"75","35",1,174,"2c"
50152,"Adobe",238,"45","45",1,174,"2c"
49650,"Adobe",238,"45","45",1,174,"2c"
45675,"Adobe",238,"32","35",1,174,"2c"
38914,"Adobe",238,"100","90",2,175,"2c"
51613,"Adobe",238,"24","90",2,175,"2c"
51586,"Adobe",238,"200","70",1,175,"2c"
44142,"Adobe",238,"100","70",3,175,"2c"
43119,"Adobe",238,"58","58",3,176,"2c"
43395,"Adobe",238,"150","58",1,176,"2c"
43082,"Adobe",238,"32","78",2,176,"2c"
34872,"Adobe",238,"300","50",1,176,"2c"
44869,"Adobe",238,"120","75",2,177,"2c"
49084,"Adobe",238,"125","75",5,177,"2c"
51445,"Adobe",238,"230","75",2,177,"2c"
51417,"Adobe",238,"67","75",4,177,"2c"
49110,"Adobe",238,"20","80",1,177,"2c"
51623,"Adobe",238,"96","100",5,178,"2c"
35041,"Adobe",238,"250","250",7,178,"2c"
48346,"Adobe",238,"120","100",1,178,"2c"
48774,"Adobe",238,"45","120",2,178,"2c"
47169,"Adobe",238,"100","80",2,178,"2c"
46627,"Adobe",238,"250","50",2,179,"2c"
50055,"Adobe",238,"90","200",1,179,"2c"
47668,"Adobe",238,"100","100",1,179,"2c"
49594,"Adobe",238,"65","125",4,179,"2c"
40357,"Adobe",238,"250","150",1,180,"2c"
46221,"Adobe",238,"54","150",5,180,"2c"
49790,"Adobe",238,"100","125",1,180,"2c"
51086,"Adobe",238,"80","80",2,180,"2c"
28340,"Adobe",238,"30","215",3,181,"2c"
48897,"Adobe",238,"324","215",2,181,"2c"
44254,"Adobe",238,"115","215",3,181,"2c"
46026,"Adobe",238,"120","215",1,181,"2c"
51644,"Adobe",238,"150","242",4,182,"2c"
46179,"Adobe",238,"50","242",1,182,"2c"
41302,"Adobe",238,"45","242",2,182,"2c"
48276,"Adobe",238,"200","242",1,182,"2c"
43023,"Adobe",238,"42","74",2,183,"2c"
51003,"Adobe",238,"34","50",4,183,"2c"
46402,"Adobe",238,"150","75",2,183,"2c"
50170,"Adobe",238,"73","74",3,183,"2c"
51297,"Adobe",238,"97","70",2,184,"2c"
48905,"Adobe",238,"156","62",1,184,"2c"
36251,"Adobe",238,"38","50",1,184,"2c"
45867,"Adobe",238,"250","175",2,185,"2c"
50129,"Adobe",238,"50","150",1,185,"2c"
51333,"Adobe",238,"150","150",1,185,"2c"
51516,"Adobe",238,"150","175",2,185,"2c"
51504,"Adobe",238,"180","250",2,186,"2c"
45580,"Adobe",238,"64","225",4,186,"2c"
44725,"Adobe",238,"250","270",3,186,"2c"
16387,"Adobe",238,"250","250",4,186,"2c"
47343,"Adobe",238,"12","50",3,187,"2c"
51020,"Adobe",238,"80","50",2,187,"2c"
51103,"Adobe",238,"90","50",1,187,"2c"
49915,"Adobe",238,"175","50",4,187,"2c"
50196,"Adobe",238,"50","75",4,188,"2c"
51411,"Adobe",238,"120","75",5,188,"2c"
46165,"Adobe",238,"60","75",2,188,"2c"
47434,"Adobe",238,"75","75",3,188,"2c"
51550,"Adobe",238,"75","45",2,189,"2c"
46070,"Adobe",238,"210","210",2,189,"2c"
51431,"Adobe",238,"80","80",1,189,"2c"
48927,"Adobe",238,"100","80",1,189,"2c"
51341,"Adobe",238,"25","210",1,190,"2c"
45632,"Adobe",238,"100","100",1,190,"2c"
48061,"Adobe",238,"200","210",3,190,"2c"
47565,"Adobe",238,"35","210",5,190,"2c"
46161,"Adobe",238,"328","300",5,191,"2c"
45394,"Adobe",238,"250","90",1,191,"2c"
49694,"Adobe",238,"230","123",4,191,"2c"
46730,"Adobe",238,"100","100",4,191,"2c"
49056,"Adobe",238,"125","125",2,192,"2c"
50133,"Adobe",238,"65","120",2,192,"2c"
44785,"Adobe",238,"250","125",4,192,"2c"
51250,"Adobe",238,"70","80",1,192,"2c"
45974,"Chipotle",413,"75","75",2,149,"2c"
51633,"Chipotle",413,"50","70",5,149,"2c"
31730,"Chipotle",413,"75","75",1,149,"2c"
29534,"Chipotle",413,"65","75",6,149,"2c"
51437,"Chipotle",413,"25","25",1,150,"2c"
46451,"Chipotle",413,"250","50",3,150,"2c"
49813,"Chipotle",413,"140","40",2,150,"2c"
45143,"Chipotle",413,"45","50",2,150,"2c"
51257,"Chipotle",413,"188","90",2,151,"2c"
45633,"Chipotle",413,"15","60",1,151,"2c"
51525,"Chipotle",413,"75","75",2,151,"2c"
51269,"Chipotle",413,"125","100",3,151,"2c"
51408,"Chipotle",413,"64","105",5,152,"2c"
51271,"Chipotle",413,"150","100",4,152,"2c"
14955,"Chipotle",413,"50","50",3,153,"2c"
29147,"Chipotle",413,"50","50",7,153,"2c"
49302,"Chipotle",413,"95","55",4,153,"2c"
1164,"Chipotle",413,"35","45",5,153,"2c"
51226,"Chipotle",413,"60","50",5,153,"2c"
45041,"Chipotle",413,"35","25",3,154,"2c"
33987,"Chipotle",413,"20","25",1,154,"2c"
44979,"Chipotle",413,"20","20",3,154,"2c"
45196,"Chipotle",413,"65","35",4,154,"2c"
44578,"Chipotle",413,"250","200",3,155,"2c"
51278,"Chipotle",413,"80","80",1,155,"2c"
51122,"Chipotle",413,"45","70",2,155,"2c"
43767,"Chipotle",413,"50","50",1,155,"2c"
44203,"Chipotle",413,"70","70",4,155,"2c"
42983,"Chipotle",413,"20","20",2,156,"2c"
30407,"Chipotle",413,"100","50",5,156,"2c"
50913,"Chipotle",413,"48","50",3,156,"2c"
45893,"Chipotle",413,"35","25",1,156,"2c"
50157,"Chipotle",413,"73","50",5,156,"2c"
51281,"Chipotle",413,"63","63",5,157,"2c"
46132,"Chipotle",413,"88","73",1,157,"2c"
51518,"Chipotle",413,"25","25",2,157,"2c"
49210,"Chipotle",413,"85","85",1,157,"2c"
28908,"Chipotle",413,"23","23",3,157,"2c"
49031,"Chipotle",413,"100","20",2,158,"2c"
44575,"Chipotle",413,"20","20",1,158,"2c"
49089,"Chipotle",413,"70","30",2,158,"2c"
38622,"Chipotle",413,"30","20",2,158,"2c"
47414,"Chipotle",413,"75","125",2,159,"2c"
50310,"Chipotle",413,"175","125",3,159,"2c"
51304,"Chipotle",413,"250","125",2,159,"2c"
51650,"Chipotle",413,"75","125",2,159,"2c"
45766,"Chipotle",413,"45","45",1,160,"2c"
46656,"Chipotle",413,"75","45",4,160,"2c"
50074,"Chipotle",413,"70","45",3,160,"2c"
49165,"Chipotle",413,"30","40",5,160,"2c"
51609,"Chipotle",413,"40","30",3,161,"2c"
37201,"Chipotle",413,"30","30",2,161,"2c"
45750,"Chipotle",413,"75","30",2,161,"2c"
45287,"Chipotle",413,"43","39",2,161,"2c"
50932,"Chipotle",413,"150","80",2,162,"2c"
50007,"Chipotle",413,"70","70",2,162,"2c"
45029,"Chipotle",413,"50","70",2,162,"2c"
46733,"Chipotle",413,"100","100",2,163,"2c"
44885,"Chipotle",413,"100","100",3,163,"2c"
47191,"Chipotle",413,"55","80",4,163,"2c"
45159,"Chipotle",413,"315","250",3,163,"2c"
27235,"Chipotle",413,"75","90",1,164,"2c"
51302,"Chipotle",413,"220","120",3,164,"2c"
50219,"Chipotle",413,"130","110",3,164,"2c"
51634,"Chipotle",413,"180","120",2,164,"2c"
16362,"Chipotle",413,"30","30",2,165,"2c"
50443,"Chipotle",413,"15","30",6,165,"2c"
48253,"Chipotle",413,"20","50",4,165,"2c"
48556,"Chipotle",413,"40","35",3,165,"2c"
49745,"Chipotle",413,"400","410",5,166,"2c"
51589,"Chipotle",413,"120","300",5,166,"2c"
40110,"Chipotle",413,"350","400",1,166,"2c"
