"","playerId","question","truth","initial","final","valid","chatrooms","trial","trial_indx","pre_influence","post_influence","is_central","network","task","dataset","group_id","confidence","subject"
"541",431,"yemen",609,900,900,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,900,900,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"542",200,"yemen",609,640,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,640,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"543",445,"yemen",609,1500,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,1500,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"544",1150,"yemen",609,700,900,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,700,900,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"545",640,"yemen",609,550,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,550,800,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"546",498,"yemen",609,500,700,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,500,700,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"547",1647,"yemen",609,542,940,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,542,940,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"548",1149,"yemen",609,900,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,900,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"549",397,"yemen",609,500,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,500,800,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"550",535,"yemen",609,700,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,700,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"551",14,"yemen",609,NA,1000,FALSE,1,"g3nYLKtFsh3FJjoCy1",4,NA,1000,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"552",1746,"yemen",609,542,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,542,800,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"553",683,"yemen",609,857,775,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,857,775,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"554",929,"yemen",609,750,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,750,800,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"555",763,"yemen",609,1023,950,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,1023,950,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"556",173,"yemen",609,2000,906,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,2000,906,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"557",1596,"yemen",609,800,800,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,800,800,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"558",1485,"yemen",609,420,850,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,420,850,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"559",1921,"yemen",609,NA,750,FALSE,1,"g3nYLKtFsh3FJjoCy1",4,NA,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"560",518,"yemen",609,650,750,TRUE,1,"g3nYLKtFsh3FJjoCy1",4,650,750,NA,"discussion","yemen","becker 2020","g3nYLKtFsh3FJjoCy1",NA,NA
"561",1095,"education",7912,2000,2000,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,2000,2000,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"562",288,"education",7912,1500,1500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,1500,1500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"563",1002,"education",7912,2000,2100,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,2000,2100,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"564",1276,"education",7912,2000,2300,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,2000,2300,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"565",930,"education",7912,5000,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,5000,3500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"566",526,"education",7912,100,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,100,NA,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"567",1456,"education",7912,NA,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,NA,NA,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"568",617,"education",7912,125,500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,125,500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"569",1159,"education",7912,NA,3500,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,NA,3500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"570",1463,"education",7912,4000,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,4000,3500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"571",1513,"education",7912,3500,2800,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,3500,2800,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"572",823,"education",7912,2500,NA,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,2500,NA,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"573",362,"education",7912,3500,3500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,3500,3500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"574",1124,"education",7912,NA,3600,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,NA,3600,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"575",1451,"education",7912,NA,4700,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,NA,4700,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"576",1273,"education",7912,2800,3300,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,2800,3300,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"577",767,"education",7912,200,2500,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,200,2500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"578",70,"education",7912,2000,2000,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,2000,2000,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"579",387,"education",7912,NA,2500,FALSE,1,"g7sk9XMgwRnD9r9fR1",4,NA,2500,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"580",618,"education",7912,4500,2800,TRUE,1,"g7sk9XMgwRnD9r9fR1",4,4500,2800,NA,"discussion","education","becker 2020","g7sk9XMgwRnD9r9fR1",NA,NA
"581",1033,"vangogh",10,2,3,TRUE,2,"gJPrrCrxWYghxwctt2",3,2,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"582",954,"vangogh",10,3,3,TRUE,2,"gJPrrCrxWYghxwctt2",3,3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"583",1312,"vangogh",10,30,35,TRUE,2,"gJPrrCrxWYghxwctt2",3,30,35,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"584",60,"vangogh",10,1.8,2.3,TRUE,1,"gJPrrCrxWYghxwctt1",2,1.8,2.3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"585",1408,"vangogh",10,5,2.5,TRUE,1,"gJPrrCrxWYghxwctt1",2,5,2.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"586",170,"vangogh",10,1,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,1,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"587",759,"vangogh",10,1,3.5,TRUE,2,"gJPrrCrxWYghxwctt2",3,1,3.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"588",1064,"vangogh",10,6,1.8,TRUE,1,"gJPrrCrxWYghxwctt1",2,6,1.8,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"589",120,"vangogh",10,4,3.6,TRUE,2,"gJPrrCrxWYghxwctt2",3,4,3.6,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"590",1706,"vangogh",10,40,NA,FALSE,1,"gJPrrCrxWYghxwctt1",2,40,NA,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"591",735,"vangogh",10,2500000,2.5,TRUE,2,"gJPrrCrxWYghxwctt2",3,2500000,2.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"592",88,"vangogh",10,3,3,TRUE,2,"gJPrrCrxWYghxwctt2",3,3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"593",1375,"vangogh",10,3.5,4,TRUE,2,"gJPrrCrxWYghxwctt2",3,3.5,4,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"594",1543,"vangogh",10,1.2,1.5,TRUE,1,"gJPrrCrxWYghxwctt1",2,1.2,1.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"595",1687,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"596",507,"vangogh",10,5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,5,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"597",927,"vangogh",10,400,5,TRUE,2,"gJPrrCrxWYghxwctt2",3,400,5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"598",1398,"vangogh",10,1,1,TRUE,2,"gJPrrCrxWYghxwctt2",3,1,1,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"599",1785,"vangogh",10,1.2,2.7,TRUE,1,"gJPrrCrxWYghxwctt1",2,1.2,2.7,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"600",653,"vangogh",10,20,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,20,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"601",883,"vangogh",10,25,7,TRUE,2,"gJPrrCrxWYghxwctt2",3,25,7,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"602",443,"vangogh",10,7,3,TRUE,2,"gJPrrCrxWYghxwctt2",3,7,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"603",1338,"vangogh",10,NA,0.1,FALSE,2,"gJPrrCrxWYghxwctt2",3,NA,0.1,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"604",1393,"vangogh",10,2.3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,2.3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"605",545,"vangogh",10,18,18,TRUE,2,"gJPrrCrxWYghxwctt2",3,18,18,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"606",1994,"vangogh",10,2,2,TRUE,2,"gJPrrCrxWYghxwctt2",3,2,2,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"607",75,"vangogh",10,12,3,TRUE,2,"gJPrrCrxWYghxwctt2",3,12,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"608",349,"vangogh",10,4,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,4,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"609",1793,"vangogh",10,0.5,2,TRUE,2,"gJPrrCrxWYghxwctt2",3,0.5,2,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"610",1981,"vangogh",10,1.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,1.5,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"611",137,"vangogh",10,2.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,2.5,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"612",1360,"vangogh",10,4.5,4.5,TRUE,2,"gJPrrCrxWYghxwctt2",3,4.5,4.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"613",778,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"614",108,"vangogh",10,3,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,3,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"615",1808,"vangogh",10,3.5,3,TRUE,1,"gJPrrCrxWYghxwctt1",2,3.5,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"616",161,"vangogh",10,2.7,2.7,TRUE,1,"gJPrrCrxWYghxwctt1",2,2.7,2.7,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"617",2040,"vangogh",10,96,92,TRUE,2,"gJPrrCrxWYghxwctt2",3,96,92,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"618",1046,"vangogh",10,3,5,TRUE,2,"gJPrrCrxWYghxwctt2",3,3,5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt2",NA,NA
"619",1961,"vangogh",10,NA,3,FALSE,1,"gJPrrCrxWYghxwctt1",2,NA,3,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"620",1062,"vangogh",10,1,1.5,TRUE,1,"gJPrrCrxWYghxwctt1",2,1,1.5,NA,"discussion","vangogh","becker 2020","gJPrrCrxWYghxwctt1",NA,NA
"621",932,"syria",1501,900,NA,FALSE,1,"GKgGn23YNhSz5EBkY1",1,900,NA,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"622",1203,"syria",1501,124,1540,TRUE,1,"GKgGn23YNhSz5EBkY1",1,124,1540,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"623",1084,"syria",1501,1240,NA,FALSE,2,"GKgGn23YNhSz5EBkY2",2,1240,NA,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"624",1958,"syria",1501,8,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2,8,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"625",554,"syria",1501,1200,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2,1200,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"626",756,"syria",1501,5000,5000,TRUE,2,"GKgGn23YNhSz5EBkY2",2,5000,5000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"627",656,"syria",1501,650,1000,TRUE,2,"GKgGn23YNhSz5EBkY2",2,650,1000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"628",391,"syria",1501,210,210,TRUE,1,"GKgGn23YNhSz5EBkY1",1,210,210,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"629",1065,"syria",1501,78,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2,78,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"630",564,"syria",1501,841,1800,TRUE,2,"GKgGn23YNhSz5EBkY2",2,841,1800,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"631",1829,"syria",1501,500,600,TRUE,2,"GKgGn23YNhSz5EBkY2",2,500,600,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"632",837,"syria",1501,2,100,TRUE,2,"GKgGn23YNhSz5EBkY2",2,2,100,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"633",1079,"syria",1501,500,750,TRUE,2,"GKgGn23YNhSz5EBkY2",2,500,750,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"634",1578,"syria",1501,2000,20000,TRUE,1,"GKgGn23YNhSz5EBkY1",1,2000,20000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"635",1998,"syria",1501,2000,2000,TRUE,1,"GKgGn23YNhSz5EBkY1",1,2000,2000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"636",1319,"syria",1501,900,900,TRUE,1,"GKgGn23YNhSz5EBkY1",1,900,900,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"637",776,"syria",1501,1000,1000,TRUE,1,"GKgGn23YNhSz5EBkY1",1,1000,1000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"638",1243,"syria",1501,819,1781,TRUE,2,"GKgGn23YNhSz5EBkY2",2,819,1781,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"639",471,"syria",1501,100,4e+05,TRUE,1,"GKgGn23YNhSz5EBkY1",1,100,4e+05,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"640",79,"syria",1501,500,750,TRUE,1,"GKgGn23YNhSz5EBkY1",1,500,750,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"641",820,"syria",1501,NA,1450,FALSE,1,"GKgGn23YNhSz5EBkY1",1,NA,1450,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"642",186,"syria",1501,2000,1850,TRUE,1,"GKgGn23YNhSz5EBkY1",1,2000,1850,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"643",1517,"syria",1501,2103,2200,TRUE,1,"GKgGn23YNhSz5EBkY1",1,2103,2200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"644",1127,"syria",1501,976,976,TRUE,2,"GKgGn23YNhSz5EBkY2",2,976,976,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"645",520,"syria",1501,250,250,TRUE,2,"GKgGn23YNhSz5EBkY2",2,250,250,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"646",635,"syria",1501,3000,3000,TRUE,2,"GKgGn23YNhSz5EBkY2",2,3000,3000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"647",1522,"syria",1501,1000,1000,TRUE,1,"GKgGn23YNhSz5EBkY1",1,1000,1000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"648",1181,"syria",1501,1000,1200,TRUE,1,"GKgGn23YNhSz5EBkY1",1,1000,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"649",458,"syria",1501,600,900,TRUE,1,"GKgGn23YNhSz5EBkY1",1,600,900,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"650",76,"syria",1501,1000,1250,TRUE,1,"GKgGn23YNhSz5EBkY1",1,1000,1250,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"651",509,"syria",1501,921,1349,TRUE,1,"GKgGn23YNhSz5EBkY1",1,921,1349,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"652",1013,"syria",1501,1678,1800,TRUE,2,"GKgGn23YNhSz5EBkY2",2,1678,1800,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"653",1199,"syria",1501,25,25,TRUE,2,"GKgGn23YNhSz5EBkY2",2,25,25,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"654",678,"syria",1501,600,550,TRUE,1,"GKgGn23YNhSz5EBkY1",1,600,550,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"655",1642,"syria",1501,1000,1000,TRUE,2,"GKgGn23YNhSz5EBkY2",2,1000,1000,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"656",393,"syria",1501,1008,1200,TRUE,2,"GKgGn23YNhSz5EBkY2",2,1008,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"657",722,"syria",1501,1011,1200,TRUE,1,"GKgGn23YNhSz5EBkY1",1,1011,1200,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"658",999,"syria",1501,10,880,TRUE,2,"GKgGn23YNhSz5EBkY2",2,10,880,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"659",345,"syria",1501,700,750,TRUE,2,"GKgGn23YNhSz5EBkY2",2,700,750,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY2",NA,NA
"660",1763,"syria",1501,650,1750,TRUE,1,"GKgGn23YNhSz5EBkY1",1,650,1750,NA,"discussion","syria","becker 2020","GKgGn23YNhSz5EBkY1",NA,NA
"661",760,"headphones",142770,250000,175000,TRUE,1,"gMmjyE3E8m63wigyN1",3,250000,175000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"662",1069,"headphones",142770,150289,140520,TRUE,1,"gMmjyE3E8m63wigyN1",3,150289,140520,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"663",416,"headphones",142770,5e+05,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,5e+05,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"664",1221,"headphones",142770,50000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,50000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"665",28,"headphones",142770,65000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,65000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"666",1949,"headphones",142770,120000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,120000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"667",1626,"headphones",142770,1e+05,10000,TRUE,1,"gMmjyE3E8m63wigyN1",3,1e+05,10000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"668",1700,"headphones",142770,2e+05,2e+05,TRUE,1,"gMmjyE3E8m63wigyN1",3,2e+05,2e+05,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"669",1890,"headphones",142770,115000,130000,TRUE,1,"gMmjyE3E8m63wigyN1",3,115000,130000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"670",604,"headphones",142770,125000,120000,TRUE,1,"gMmjyE3E8m63wigyN1",3,125000,120000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"671",1071,"headphones",142770,140000,2e+05,TRUE,1,"gMmjyE3E8m63wigyN1",3,140000,2e+05,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"672",1817,"headphones",142770,125000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,125000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"673",912,"headphones",142770,150000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,150000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"674",1419,"headphones",142770,25000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,25000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"675",238,"headphones",142770,50000,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,50000,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"676",1405,"headphones",142770,120000,120000,TRUE,1,"gMmjyE3E8m63wigyN1",3,120000,120000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"677",1003,"headphones",142770,2e+05,135000,TRUE,1,"gMmjyE3E8m63wigyN1",3,2e+05,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"678",600,"headphones",142770,125000,125000,TRUE,1,"gMmjyE3E8m63wigyN1",3,125000,125000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"679",25,"headphones",142770,NA,135000,FALSE,1,"gMmjyE3E8m63wigyN1",3,NA,135000,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"680",901,"headphones",142770,2e+05,2e+05,TRUE,1,"gMmjyE3E8m63wigyN1",3,2e+05,2e+05,NA,"discussion","headphones","becker 2020","gMmjyE3E8m63wigyN1",NA,NA
"681",843,"education",7912,2500,2500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,2500,2500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"682",1089,"education",7912,4000,4000,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,4000,4000,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"683",806,"education",7912,7000,3500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,7000,3500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"684",192,"education",7912,8000,2000,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,8000,2000,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"685",446,"education",7912,5000,3500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,5000,3500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"686",1034,"education",7912,5000,3500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,5000,3500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"687",1897,"education",7912,2400,2400,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,2400,2400,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"688",424,"education",7912,5000,3500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,5000,3500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
"689",1660,"education",7912,5000,2500,TRUE,1,"gPBbdAxmpiyzWw5JL1",5,5000,2500,NA,"discussion","education","becker 2020","gPBbdAxmpiyzWw5JL1",NA,NA
